År;DagMånad;Totalt;M Tot;M 0-64 år;M 65-79 år;M 80-89 år;M 90+ år;K Tot;K 0-64 år;K 65-79 år;K 80-89 år;K 90+ år;-;Sort;Dag;Månad;Ar;;;;;-;Sort;Dag;Månad
2018;1 februari;270;137;14;47;55;21;133;13;32;49;39;;0201;1;februari;2018;;;;;;;;
2018;31 januari;249;119;12;56;31;20;130;6;35;44;45;;0131;31;januari;2018;;;;;;;;
2018;30 januari;243;111;16;40;42;13;132;14;31;42;45;;0130;30;januari;2018;;;;;;;;
2018;29 januari;274;115;17;41;39;18;159;16;40;59;44;;0129;29;januari;2018;;;;;;;;
2018;28 januari;275;137;17;42;55;23;138;10;32;46;50;;0128;28;januari;2018;;;;;;;;
2018;27 januari;278;149;18;53;51;27;129;7;31;40;51;;0127;27;januari;2018;;;;;;;;
2018;26 januari;258;108;13;39;35;21;150;12;36;60;42;;0126;26;januari;2018;;;;;;;;
2018;25 januari;288;142;21;45;52;24;146;9;43;53;41;;0125;25;januari;2018;;;;;;;;
2018;24 januari;280;146;16;45;56;29;134;10;29;45;50;;0124;24;januari;2018;;;;;;;;
2018;23 januari;270;136;10;59;46;21;134;11;27;48;48;;0123;23;januari;2018;;;;;;;;
2018;22 januari;279;136;13;55;41;27;143;10;36;46;51;;0122;22;januari;2018;;;;;;;;
2018;21 januari;270;127;18;31;57;21;143;15;30;58;40;;0121;21;januari;2018;;;;;;;;
2018;20 januari;273;130;19;32;45;34;143;7;28;42;66;;0120;20;januari;2018;;;;;;;;
2018;19 januari;281;138;11;45;55;27;143;12;34;50;47;;0119;19;januari;2018;;;;;;;;
2018;18 januari;268;131;19;31;59;22;137;6;25;59;47;;0118;18;januari;2018;;;;;;;;
2018;17 januari;267;134;19;32;57;26;133;10;34;48;41;;0117;17;januari;2018;;;;;;;;
2018;16 januari;295;139;17;45;47;30;156;12;36;61;47;;0116;16;januari;2018;;;;;;;;
2018;15 januari;291;148;17;45;60;26;143;6;37;50;50;;0115;15;januari;2018;;;;;;;;
2018;14 januari;269;126;22;37;50;17;143;15;32;46;50;;0114;14;januari;2018;;;;;;;;
2018;13 januari;299;133;15;51;46;21;166;14;37;59;56;;0113;13;januari;2018;;;;;;;;
2018;12 januari;283;132;20;42;48;22;151;11;38;47;55;;0112;12;januari;2018;;;;;;;;
2018;11 januari;269;138;13;52;53;20;131;14;27;45;45;;0111;11;januari;2018;;;;;;;;
2018;10 januari;287;142;15;47;53;27;145;18;27;45;55;;0110;10;januari;2018;;;;;;;;
2018;9 januari;274;128;16;41;51;20;146;15;31;55;45;;0109;9;januari;2018;;;;;;;;
2018;8 januari;260;119;14;38;41;26;141;18;21;46;56;;0108;8;januari;2018;;;;;;;;
2018;7 januari;272;139;20;45;47;27;133;12;32;59;30;;0107;7;januari;2018;;;;;;;;
2018;6 januari;268;140;16;44;56;24;128;8;28;42;50;;0106;6;januari;2018;;;;;;;;
2018;5 januari;291;141;11;47;54;29;150;7;51;44;48;;0105;5;januari;2018;;;;;;;;
2018;4 januari;285;130;13;44;44;29;155;17;31;58;49;;0104;4;januari;2018;;;;;;;;
2018;3 januari;295;142;15;55;51;21;153;12;39;57;45;;0103;3;januari;2018;;;;;;;;
2018;2 januari;312;154;25;40;63;26;158;12;28;66;52;;0102;2;januari;2018;;;;;;;;
2018;1 januari;275;132;11;46;50;25;143;13;30;57;43;;0101;1;januari;2018;;;;;;;;
2017;31 december;302;158;21;54;59;24;144;12;33;49;50;;1231;31;december;2017;;;;;;;;
2017;30 december;275;130;14;45;47;24;145;14;32;62;37;;1230;30;december;2017;;;;;;;;
2017;29 december;276;122;13;38;43;28;154;11;35;53;55;;1229;29;december;2017;;;;;;;;
2017;28 december;273;142;19;44;54;25;131;9;21;51;50;;1228;28;december;2017;;;;;;;;
2017;27 december;271;134;20;44;50;20;137;11;35;44;47;;1227;27;december;2017;;;;;;;;
2017;26 december;262;126;16;33;47;30;136;10;40;46;40;;1226;26;december;2017;;;;;;;;
2017;25 december;270;129;15;51;41;22;141;9;35;49;48;;1225;25;december;2017;;;;;;;;
2017;24 december;300;139;16;48;51;24;161;20;40;46;55;;1224;24;december;2017;;;;;;;;
2017;23 december;265;119;16;40;39;24;146;10;29;47;60;;1223;23;december;2017;;;;;;;;
2017;22 december;240;110;10;34;43;23;130;12;32;41;45;;1222;22;december;2017;;;;;;;;
2017;21 december;272;122;10;42;47;23;150;13;39;53;45;;1221;21;december;2017;;;;;;;;
2017;20 december;255;113;20;34;38;21;142;12;28;45;57;;1220;20;december;2017;;;;;;;;
2017;19 december;241;114;9;42;43;20;127;8;22;52;45;;1219;19;december;2017;;;;;;;;
2017;18 december;242;119;14;43;41;21;123;14;25;43;41;;1218;18;december;2017;;;;;;;;
2017;17 december;257;131;12;39;54;26;126;7;31;54;34;;1217;17;december;2017;;;;;;;;
2017;16 december;228;102;12;32;40;18;126;11;23;48;44;;1216;16;december;2017;;;;;;;;
2017;15 december;257;135;21;40;45;29;122;12;24;40;46;;1215;15;december;2017;;;;;;;;
2017;14 december;289;139;14;43;51;31;150;12;40;48;50;;1214;14;december;2017;;;;;;;;
2017;13 december;248;134;17;47;44;26;114;7;33;42;32;;1213;13;december;2017;;;;;;;;
2017;12 december;270;134;14;40;50;30;136;12;39;39;46;;1212;12;december;2017;;;;;;;;
2017;11 december;248;116;13;43;43;17;132;7;40;38;47;;1211;11;december;2017;;;;;;;;
2017;10 december;262;137;16;42;51;28;125;14;27;55;29;;1210;10;december;2017;;;;;;;;
2017;9 december;229;110;13;35;46;16;119;5;31;44;39;;1209;9;december;2017;;;;;;;;
2017;8 december;259;124;16;34;44;30;135;11;34;52;38;;1208;8;december;2017;;;;;;;;
2017;7 december;270;128;20;47;38;23;142;12;36;42;52;;1207;7;december;2017;;;;;;;;
2017;6 december;251;127;17;33;48;29;124;13;22;49;40;;1206;6;december;2017;;;;;;;;
2017;5 december;247;113;12;46;38;17;134;11;26;51;46;;1205;5;december;2017;;;;;;;;
2017;4 december;247;123;10;49;42;22;124;11;27;52;34;;1204;4;december;2017;;;;;;;;
2017;3 december;258;131;12;45;54;20;127;13;26;50;38;;1203;3;december;2017;;;;;;;;
2017;2 december;241;118;10;43;35;30;123;12;28;40;43;;1202;2;december;2017;;;;;;;;
2017;1 december;264;125;22;46;39;18;139;8;34;56;41;;1201;1;december;2017;;;;;;;;
2017;30 november;256;122;20;42;43;17;134;18;39;40;37;;1130;30;november;2017;;;;;;;;
2017;29 november;231;117;22;35;42;18;114;10;29;34;41;;1129;29;november;2017;;;;;;;;
2017;28 november;248;125;18;38;44;25;123;10;31;38;44;;1128;28;november;2017;;;;;;;;
2017;27 november;242;126;17;50;39;20;116;4;43;41;28;;1127;27;november;2017;;;;;;;;
2017;26 november;243;137;21;40;45;31;106;6;23;36;41;;1126;26;november;2017;;;;;;;;
2017;25 november;234;115;18;29;51;17;119;9;30;47;33;;1125;25;november;2017;;;;;;;;
2017;24 november;238;118;17;38;45;18;120;7;28;39;46;;1124;24;november;2017;;;;;;;;
2017;23 november;250;116;10;46;36;24;134;12;32;48;42;;1123;23;november;2017;;;;;;;;
2017;22 november;249;127;12;49;49;17;122;10;19;55;38;;1122;22;november;2017;;;;;;;;
2017;21 november;239;115;13;48;38;16;124;10;19;50;45;;1121;21;november;2017;;;;;;;;
2017;20 november;247;107;16;39;34;18;140;7;30;52;51;;1120;20;november;2017;;;;;;;;
2017;19 november;240;116;24;31;34;27;124;9;31;50;34;;1119;19;november;2017;;;;;;;;
2017;18 november;242;122;19;38;43;22;120;15;36;42;27;;1118;18;november;2017;;;;;;;;
2017;17 november;250;129;19;41;48;21;121;9;33;36;43;;1117;17;november;2017;;;;;;;;
2017;16 november;237;118;14;40;37;27;119;13;27;40;39;;1116;16;november;2017;;;;;;;;
2017;15 november;271;128;19;39;44;26;143;6;33;69;35;;1115;15;november;2017;;;;;;;;
2017;14 november;249;124;15;45;44;20;125;11;40;39;35;;1114;14;november;2017;;;;;;;;
2017;13 november;264;135;27;44;38;26;129;11;36;50;32;;1113;13;november;2017;;;;;;;;
2017;12 november;245;127;12;48;35;32;118;13;27;39;39;;1112;12;november;2017;;;;;;;;
2017;11 november;225;98;11;35;37;15;127;9;25;47;46;;1111;11;november;2017;;;;;;;;
2017;10 november;251;136;19;49;44;24;115;8;26;48;33;;1110;10;november;2017;;;;;;;;
2017;9 november;260;122;15;45;38;24;138;13;39;49;37;;1109;9;november;2017;;;;;;;;
2017;8 november;227;109;16;42;29;22;118;15;19;45;39;;1108;8;november;2017;;;;;;;;
2017;7 november;191;92;12;38;34;8;99;3;21;43;32;;1107;7;november;2017;;;;;;;;
2017;6 november;209;94;9;38;31;16;115;9;29;41;36;;1106;6;november;2017;;;;;;;;
2017;5 november;254;130;20;38;43;29;124;10;24;42;48;;1105;5;november;2017;;;;;;;;
2017;4 november;266;133;21;42;40;30;133;11;30;45;47;;1104;4;november;2017;;;;;;;;
2017;3 november;242;129;20;37;45;27;113;13;23;43;34;;1103;3;november;2017;;;;;;;;
2017;2 november;233;113;21;34;37;21;120;6;34;41;39;;1102;2;november;2017;;;;;;;;
2017;1 november;256;99;16;31;33;19;157;17;36;52;52;;1101;1;november;2017;;;;;;;;
2017;31 oktober;252;108;18;36;34;20;144;18;28;53;45;;1031;31;oktober;2017;;;;;;;;
2017;30 oktober;254;113;11;47;33;22;141;10;30;52;49;;1030;30;oktober;2017;;;;;;;;
2017;29 oktober;220;112;18;32;38;24;108;11;28;41;28;;1029;29;oktober;2017;;;;;;;;
2017;28 oktober;249;112;13;38;44;17;137;16;31;42;48;;1028;28;oktober;2017;;;;;;;;
2017;27 oktober;220;106;20;33;33;20;114;6;32;46;30;;1027;27;oktober;2017;;;;;;;;
2017;26 oktober;251;116;10;46;39;21;135;13;39;56;27;;1026;26;oktober;2017;;;;;;;;
2017;25 oktober;228;120;18;50;30;22;108;12;27;41;28;;1025;25;oktober;2017;;;;;;;;
2017;24 oktober;253;130;21;32;44;33;123;6;31;46;40;;1024;24;oktober;2017;;;;;;;;
2017;23 oktober;223;120;14;40;38;28;103;8;24;38;33;;1023;23;oktober;2017;;;;;;;;
2017;22 oktober;226;120;12;50;39;19;106;9;26;33;38;;1022;22;oktober;2017;;;;;;;;
2017;21 oktober;233;112;17;37;39;19;121;11;26;40;44;;1021;21;oktober;2017;;;;;;;;
2017;20 oktober;247;115;17;51;35;12;132;10;33;55;34;;1020;20;oktober;2017;;;;;;;;
2017;19 oktober;263;137;16;55;38;28;126;11;25;43;47;;1019;19;oktober;2017;;;;;;;;
2017;18 oktober;238;113;20;41;37;15;125;14;25;41;45;;1018;18;oktober;2017;;;;;;;;
2017;17 oktober;245;107;15;32;37;23;138;20;33;44;41;;1017;17;oktober;2017;;;;;;;;
2017;16 oktober;196;98;10;31;34;23;98;11;27;35;25;;1016;16;oktober;2017;;;;;;;;
2017;15 oktober;219;95;15;36;31;13;124;11;32;42;39;;1015;15;oktober;2017;;;;;;;;
2017;14 oktober;241;123;19;38;41;25;118;10;40;30;38;;1014;14;oktober;2017;;;;;;;;
2017;13 oktober;243;119;14;45;38;22;124;9;30;41;44;;1013;13;oktober;2017;;;;;;;;
2017;12 oktober;258;117;17;33;44;23;141;11;31;57;42;;1012;12;oktober;2017;;;;;;;;
2017;11 oktober;247;126;13;40;53;20;121;15;35;37;34;;1011;11;oktober;2017;;;;;;;;
2017;10 oktober;249;131;22;49;44;16;118;10;20;47;41;;1010;10;oktober;2017;;;;;;;;
2017;9 oktober;238;107;10;36;47;14;131;13;33;41;44;;1009;9;oktober;2017;;;;;;;;
2017;8 oktober;242;108;20;26;41;21;134;12;37;45;40;;1008;8;oktober;2017;;;;;;;;
2017;7 oktober;244;132;21;45;44;22;112;9;30;44;29;;1007;7;oktober;2017;;;;;;;;
2017;6 oktober;231;122;18;44;40;20;109;11;22;35;41;;1006;6;oktober;2017;;;;;;;;
2017;5 oktober;223;104;15;43;27;19;119;8;36;40;35;;1005;5;oktober;2017;;;;;;;;
2017;4 oktober;260;136;19;47;49;21;124;13;28;48;35;;1004;4;oktober;2017;;;;;;;;
2017;3 oktober;232;118;13;40;47;18;114;9;22;46;37;;1003;3;oktober;2017;;;;;;;;
2017;2 oktober;276;130;21;36;56;17;146;17;41;36;52;;1002;2;oktober;2017;;;;;;;;
2017;1 oktober;214;97;16;39;27;15;117;13;35;40;29;;1001;1;oktober;2017;;;;;;;;
2017;30 september;221;111;19;35;46;11;110;12;26;42;30;;0930;30;september;2017;;;;;;;;
2017;29 september;236;110;18;29;48;15;126;14;31;42;39;;0929;29;september;2017;;;;;;;;
2017;28 september;210;96;8;37;39;12;114;9;28;43;34;;0928;28;september;2017;;;;;;;;
2017;27 september;225;113;19;47;31;16;112;8;28;37;39;;0927;27;september;2017;;;;;;;;
2017;26 september;211;110;17;34;40;19;101;10;20;34;37;;0926;26;september;2017;;;;;;;;
2017;25 september;215;112;22;28;41;21;103;13;25;38;27;;0925;25;september;2017;;;;;;;;
2017;24 september;184;93;11;30;33;19;91;9;18;37;27;;0924;24;september;2017;;;;;;;;
2017;23 september;248;123;22;38;40;23;125;16;43;26;40;;0923;23;september;2017;;;;;;;;
2017;22 september;253;121;18;44;45;14;132;13;31;51;37;;0922;22;september;2017;;;;;;;;
2017;21 september;235;111;13;32;42;24;124;10;30;44;40;;0921;21;september;2017;;;;;;;;
2017;20 september;223;109;14;43;37;15;114;9;31;42;32;;0920;20;september;2017;;;;;;;;
2017;19 september;214;99;14;41;27;17;115;9;29;38;39;;0919;19;september;2017;;;;;;;;
2017;18 september;205;94;12;37;30;15;111;12;28;35;36;;0918;18;september;2017;;;;;;;;
2017;17 september;232;115;22;46;30;17;117;14;22;34;47;;0917;17;september;2017;;;;;;;;
2017;16 september;227;116;17;35;43;21;111;10;27;33;41;;0916;16;september;2017;;;;;;;;
2017;15 september;226;89;14;28;34;13;137;8;30;51;48;;0915;15;september;2017;;;;;;;;
2017;14 september;238;116;19;40;37;20;122;6;31;42;43;;0914;14;september;2017;;;;;;;;
2017;13 september;223;101;13;34;33;21;122;10;33;40;39;;0913;13;september;2017;;;;;;;;
2017;12 september;202;94;12;36;30;16;108;9;30;37;32;;0912;12;september;2017;;;;;;;;
2017;11 september;242;113;15;43;37;18;129;7;35;48;39;;0911;11;september;2017;;;;;;;;
2017;10 september;237;123;15;43;44;21;114;15;26;30;43;;0910;10;september;2017;;;;;;;;
2017;9 september;233;119;18;35;45;21;114;5;25;54;30;;0909;9;september;2017;;;;;;;;
2017;8 september;219;102;13;42;32;15;117;12;32;42;31;;0908;8;september;2017;;;;;;;;
2017;7 september;240;137;24;46;47;20;103;9;30;29;35;;0907;7;september;2017;;;;;;;;
2017;6 september;212;101;7;42;36;16;111;7;27;44;33;;0906;6;september;2017;;;;;;;;
2017;5 september;224;110;12;33;47;18;114;11;33;35;35;;0905;5;september;2017;;;;;;;;
2017;4 september;231;118;25;35;33;25;113;7;26;44;36;;0904;4;september;2017;;;;;;;;
2017;3 september;227;101;17;31;43;10;126;16;34;42;34;;0903;3;september;2017;;;;;;;;
2017;2 september;231;113;20;28;43;22;118;5;33;37;43;;0902;2;september;2017;;;;;;;;
2017;1 september;238;116;17;40;33;26;122;10;25;43;44;;0901;1;september;2017;;;;;;;;
2017;31 augusti;213;111;15;39;45;12;102;7;24;35;36;;0831;31;augusti;2017;;;;;;;;
2017;30 augusti;220;108;16;37;39;16;112;8;38;26;40;;0830;30;augusti;2017;;;;;;;;
2017;29 augusti;224;111;21;34;36;20;113;8;24;36;45;;0829;29;augusti;2017;;;;;;;;
2017;28 augusti;215;100;14;33;34;19;115;13;28;43;31;;0828;28;augusti;2017;;;;;;;;
2017;27 augusti;205;93;17;24;39;13;112;7;29;40;36;;0827;27;augusti;2017;;;;;;;;
2017;26 augusti;203;92;5;42;32;13;111;9;22;44;36;;0826;26;augusti;2017;;;;;;;;
2017;25 augusti;225;100;9;42;32;17;125;13;29;46;37;;0825;25;augusti;2017;;;;;;;;
2017;24 augusti;226;98;21;29;28;20;128;12;37;43;36;;0824;24;augusti;2017;;;;;;;;
2017;23 augusti;216;110;21;33;41;15;106;12;27;43;24;;0823;23;augusti;2017;;;;;;;;
2017;22 augusti;214;106;16;41;25;24;108;11;30;36;31;;0822;22;augusti;2017;;;;;;;;
2017;21 augusti;238;139;20;45;51;23;99;9;27;29;34;;0821;21;augusti;2017;;;;;;;;
2017;20 augusti;226;119;10;46;41;22;107;10;16;42;39;;0820;20;augusti;2017;;;;;;;;
2017;19 augusti;246;107;13;37;34;23;139;11;31;53;44;;0819;19;augusti;2017;;;;;;;;
2017;18 augusti;235;126;13;46;41;26;109;9;24;40;36;;0818;18;augusti;2017;;;;;;;;
2017;17 augusti;211;108;15;49;33;11;103;7;24;38;34;;0817;17;augusti;2017;;;;;;;;
2017;16 augusti;216;102;20;43;29;10;114;13;33;34;34;;0816;16;augusti;2017;;;;;;;;
2017;15 augusti;216;108;15;33;44;16;108;11;28;37;32;;0815;15;augusti;2017;;;;;;;;
2017;14 augusti;195;94;16;35;32;11;101;9;28;32;32;;0814;14;augusti;2017;;;;;;;;
2017;13 augusti;219;111;21;34;35;21;108;5;32;38;33;;0813;13;augusti;2017;;;;;;;;
2017;12 augusti;217;107;18;39;39;11;110;12;28;32;38;;0812;12;augusti;2017;;;;;;;;
2017;11 augusti;212;103;13;41;31;18;109;11;27;43;28;;0811;11;augusti;2017;;;;;;;;
2017;10 augusti;194;102;19;43;25;15;92;9;22;32;29;;0810;10;augusti;2017;;;;;;;;
2017;9 augusti;242;98;17;30;38;13;144;11;27;61;45;;0809;9;augusti;2017;;;;;;;;
2017;8 augusti;235;106;16;36;39;15;129;7;38;43;41;;0808;8;augusti;2017;;;;;;;;
2017;7 augusti;233;113;17;39;34;23;120;8;26;39;47;;0807;7;augusti;2017;;;;;;;;
2017;6 augusti;216;109;19;35;33;22;107;4;31;38;34;;0806;6;augusti;2017;;;;;;;;
2017;5 augusti;221;101;20;33;27;21;120;5;29;45;41;;0805;5;augusti;2017;;;;;;;;
2017;4 augusti;205;103;16;37;35;15;102;9;26;48;19;;0804;4;augusti;2017;;;;;;;;
2017;3 augusti;197;95;10;30;39;16;102;6;22;25;49;;0803;3;augusti;2017;;;;;;;;
2017;2 augusti;246;128;21;41;51;15;118;13;22;43;40;;0802;2;augusti;2017;;;;;;;;
2017;1 augusti;243;109;18;27;38;26;134;17;31;43;43;;0801;1;augusti;2017;;;;;;;;
2017;31 juli;208;90;16;33;27;14;118;6;35;40;37;;0731;31;juli;2017;;;;;;;;
2017;30 juli;211;114;24;37;37;16;97;6;26;39;26;;0730;30;juli;2017;;;;;;;;
2017;29 juli;211;86;11;33;31;11;125;13;38;46;28;;0729;29;juli;2017;;;;;;;;
2017;28 juli;197;84;18;25;29;12;113;12;21;54;26;;0728;28;juli;2017;;;;;;;;
2017;27 juli;250;116;17;39;37;23;134;7;37;47;43;;0727;27;juli;2017;;;;;;;;
2017;26 juli;210;97;15;27;42;13;113;9;21;40;43;;0726;26;juli;2017;;;;;;;;
2017;25 juli;214;106;17;37;36;16;108;7;28;35;38;;0725;25;juli;2017;;;;;;;;
2017;24 juli;191;103;17;42;28;16;88;8;21;29;30;;0724;24;juli;2017;;;;;;;;
2017;23 juli;199;100;14;39;31;16;99;9;23;41;26;;0723;23;juli;2017;;;;;;;;
2017;22 juli;209;107;18;28;40;21;102;12;18;37;35;;0722;22;juli;2017;;;;;;;;
2017;21 juli;239;108;16;43;36;13;131;15;34;37;45;;0721;21;juli;2017;;;;;;;;
2017;20 juli;199;99;17;36;28;18;100;11;22;33;34;;0720;20;juli;2017;;;;;;;;
2017;19 juli;225;115;15;40;40;20;110;12;25;35;38;;0719;19;juli;2017;;;;;;;;
2017;18 juli;224;100;12;38;31;19;124;6;29;43;46;;0718;18;juli;2017;;;;;;;;
2017;17 juli;217;98;20;27;36;15;119;14;20;53;32;;0717;17;juli;2017;;;;;;;;
2017;16 juli;208;96;12;37;34;13;112;13;27;31;41;;0716;16;juli;2017;;;;;;;;
2017;15 juli;229;118;21;41;42;14;111;12;26;35;38;;0715;15;juli;2017;;;;;;;;
2017;14 juli;224;113;20;29;43;21;111;12;26;41;32;;0714;14;juli;2017;;;;;;;;
2017;13 juli;235;116;23;40;28;25;119;16;28;43;32;;0713;13;juli;2017;;;;;;;;
2017;12 juli;204;94;14;28;40;12;110;9;29;41;31;;0712;12;juli;2017;;;;;;;;
2017;11 juli;202;91;17;31;31;12;111;10;27;37;37;;0711;11;juli;2017;;;;;;;;
2017;10 juli;223;124;17;40;37;30;99;7;21;39;32;;0710;10;juli;2017;;;;;;;;
2017;9 juli;209;102;19;39;30;14;107;5;26;35;41;;0709;9;juli;2017;;;;;;;;
2017;8 juli;220;109;17;37;40;15;111;8;27;43;33;;0708;8;juli;2017;;;;;;;;
2017;7 juli;225;105;16;33;28;28;120;11;37;35;37;;0707;7;juli;2017;;;;;;;;
2017;6 juli;226;98;17;35;28;18;128;7;37;42;42;;0706;6;juli;2017;;;;;;;;
2017;5 juli;219;117;17;38;44;18;102;14;21;32;35;;0705;5;juli;2017;;;;;;;;
2017;4 juli;235;133;18;42;49;24;102;7;34;34;27;;0704;4;juli;2017;;;;;;;;
2017;3 juli;215;92;11;35;31;15;123;12;27;43;41;;0703;3;juli;2017;;;;;;;;
2017;2 juli;261;115;20;45;35;15;146;13;36;53;44;;0702;2;juli;2017;;;;;;;;
2017;1 juli;239;117;10;38;42;27;122;7;30;45;40;;0701;1;juli;2017;;;;;;;;
2017;30 juni;238;109;17;31;38;23;129;10;38;41;40;;0630;30;juni;2017;;;;;;;;
2017;29 juni;221;107;12;44;32;19;114;12;28;39;35;;0629;29;juni;2017;;;;;;;;
2017;28 juni;201;100;17;31;37;15;101;9;25;35;32;;0628;28;juni;2017;;;;;;;;
2017;27 juni;203;91;10;37;33;11;112;8;37;35;32;;0627;27;juni;2017;;;;;;;;
2017;26 juni;224;123;14;49;50;10;101;8;19;32;42;;0626;26;juni;2017;;;;;;;;
2017;25 juni;223;120;27;30;47;16;103;11;29;34;29;;0625;25;juni;2017;;;;;;;;
2017;24 juni;227;123;18;36;45;24;104;15;25;41;23;;0624;24;juni;2017;;;;;;;;
2017;23 juni;227;113;13;39;47;14;114;6;31;46;31;;0623;23;juni;2017;;;;;;;;
2017;22 juni;204;95;12;37;31;15;109;11;26;39;33;;0622;22;juni;2017;;;;;;;;
2017;21 juni;209;88;13;36;34;5;121;11;29;43;38;;0621;21;juni;2017;;;;;;;;
2017;20 juni;189;90;9;29;33;19;99;9;30;34;26;;0620;20;juni;2017;;;;;;;;
2017;19 juni;212;115;15;41;34;25;97;13;22;28;34;;0619;19;juni;2017;;;;;;;;
2017;18 juni;229;109;18;35;40;16;120;12;23;44;41;;0618;18;juni;2017;;;;;;;;
2017;17 juni;240;112;16;44;37;15;128;14;38;41;35;;0617;17;juni;2017;;;;;;;;
2017;16 juni;217;102;16;42;32;12;115;12;29;41;33;;0616;16;juni;2017;;;;;;;;
2017;15 juni;220;104;19;29;40;16;116;12;26;43;35;;0615;15;juni;2017;;;;;;;;
2017;14 juni;212;97;12;48;25;12;115;5;33;30;47;;0614;14;juni;2017;;;;;;;;
2017;13 juni;239;112;16;33;43;20;127;6;26;48;47;;0613;13;juni;2017;;;;;;;;
2017;12 juni;233;116;13;42;35;26;117;10;29;43;35;;0612;12;juni;2017;;;;;;;;
2017;11 juni;203;94;17;30;30;17;109;8;34;38;29;;0611;11;juni;2017;;;;;;;;
2017;10 juni;224;107;17;36;31;23;117;17;31;35;34;;0610;10;juni;2017;;;;;;;;
2017;9 juni;244;103;11;38;40;14;141;12;38;50;41;;0609;9;juni;2017;;;;;;;;
2017;8 juni;215;108;14;43;37;14;107;9;31;30;37;;0608;8;juni;2017;;;;;;;;
2017;7 juni;219;110;15;37;34;24;109;14;26;40;29;;0607;7;juni;2017;;;;;;;;
2017;6 juni;207;110;13;40;30;27;97;9;20;33;35;;0606;6;juni;2017;;;;;;;;
2017;5 juni;237;119;20;34;38;27;118;9;31;36;42;;0605;5;juni;2017;;;;;;;;
2017;4 juni;228;117;16;42;40;19;111;9;21;44;37;;0604;4;juni;2017;;;;;;;;
2017;3 juni;260;124;22;41;46;15;136;14;35;47;40;;0603;3;juni;2017;;;;;;;;
2017;2 juni;230;118;22;27;48;21;112;12;25;38;37;;0602;2;juni;2017;;;;;;;;
2017;1 juni;220;112;22;25;45;20;108;15;23;39;31;;0601;1;juni;2017;;;;;;;;
2017;31 maj;229;100;9;36;33;22;129;10;35;46;38;;0531;31;maj;2017;;;;;;;;
2017;30 maj;235;117;11;42;39;25;118;13;33;40;32;;0530;30;maj;2017;;;;;;;;
2017;29 maj;218;113;19;40;37;17;105;4;30;37;34;;0529;29;maj;2017;;;;;;;;
2017;28 maj;248;125;19;43;42;21;123;9;35;34;45;;0528;28;maj;2017;;;;;;;;
2017;27 maj;224;112;19;34;40;19;112;13;27;38;34;;0527;27;maj;2017;;;;;;;;
2017;26 maj;245;116;20;43;37;16;129;11;19;55;44;;0526;26;maj;2017;;;;;;;;
2017;25 maj;226;121;15;39;43;24;105;6;28;37;34;;0525;25;maj;2017;;;;;;;;
2017;24 maj;251;122;15;43;43;21;129;12;32;40;45;;0524;24;maj;2017;;;;;;;;
2017;23 maj;232;103;13;42;35;13;129;10;32;48;39;;0523;23;maj;2017;;;;;;;;
2017;22 maj;220;102;16;34;34;18;118;14;29;40;35;;0522;22;maj;2017;;;;;;;;
2017;21 maj;187;106;16;41;33;16;81;11;12;33;25;;0521;21;maj;2017;;;;;;;;
2017;20 maj;254;128;19;43;50;16;126;15;26;49;36;;0520;20;maj;2017;;;;;;;;
2017;19 maj;231;110;11;39;35;25;121;11;33;31;46;;0519;19;maj;2017;;;;;;;;
2017;18 maj;243;123;10;51;42;20;120;9;26;46;39;;0518;18;maj;2017;;;;;;;;
2017;17 maj;225;116;15;46;29;26;109;7;24;41;37;;0517;17;maj;2017;;;;;;;;
2017;16 maj;220;115;17;44;38;16;105;5;28;35;37;;0516;16;maj;2017;;;;;;;;
2017;15 maj;224;101;17;29;30;25;123;11;25;51;36;;0515;15;maj;2017;;;;;;;;
2017;14 maj;229;108;18;28;44;18;121;13;21;46;41;;0514;14;maj;2017;;;;;;;;
2017;13 maj;257;125;19;38;39;29;132;13;35;47;37;;0513;13;maj;2017;;;;;;;;
2017;12 maj;235;112;14;30;44;24;123;10;32;43;38;;0512;12;maj;2017;;;;;;;;
2017;11 maj;279;140;20;43;49;28;139;10;39;40;50;;0511;11;maj;2017;;;;;;;;
2017;10 maj;235;122;15;41;46;20;113;11;31;34;37;;0510;10;maj;2017;;;;;;;;
2017;9 maj;261;123;21;39;44;19;138;10;36;38;54;;0509;9;maj;2017;;;;;;;;
2017;8 maj;228;121;18;31;54;18;107;12;27;41;27;;0508;8;maj;2017;;;;;;;;
2017;7 maj;246;121;19;31;52;19;125;8;34;40;43;;0507;7;maj;2017;;;;;;;;
2017;6 maj;228;116;19;34;44;19;112;10;17;44;41;;0506;6;maj;2017;;;;;;;;
2017;5 maj;227;113;14;37;49;13;114;14;23;35;42;;0505;5;maj;2017;;;;;;;;
2017;4 maj;273;141;22;41;50;28;132;9;40;39;44;;0504;4;maj;2017;;;;;;;;
2017;3 maj;254;116;14;41;42;19;138;12;28;45;53;;0503;3;maj;2017;;;;;;;;
2017;2 maj;233;123;23;34;41;25;110;12;24;41;33;;0502;2;maj;2017;;;;;;;;
2017;1 maj;235;114;11;47;36;20;121;8;26;50;37;;0501;1;maj;2017;;;;;;;;
2017;30 april;229;98;15;32;34;17;131;10;30;48;43;;0430;30;april;2017;;;;;;;;
